title,viewCount,publishedAt,duration
【APEX LEGENDS】まりあんぬカスタム5日目前夜祭だよ【杏戸ゆげ / ブイアパ】,8400,2021-01-23T03:06:00Z,P0D
【APEX LEGENDS】まりあんぬカスタム4日目【杏戸ゆげ / ブイアパ】,30949,2021-01-21T15:32:51Z,PT3H12M37S
【切り抜き】杏戸ゆげが社築に受け入れてもらうまでの歴史【杏戸ゆげ / ブイアパ】,29381,2021-01-20T08:00:13Z,PT9M53S
【APEX LEGENDS】まりあんぬカスタム3日目【杏戸ゆげ / ブイアパ】,29105,2021-01-19T17:17:02Z,PT4H4M48S
【APEX LEGENDS】まりあんぬカスタム2日目【杏戸ゆげ / ブイアパ】,45015,2021-01-18T15:59:21Z,PT5H22M54S
【歌枠耐久】チャンネル登録10万人になるまで歌っちゃう！！！【杏戸ゆげ / ブイアパ】,29452,2021-01-17T12:42:00Z,PT1H34M21S
【ぽパ交流戦】GALLERIA presents ぶいすぽっ！＆ブイアパ『Apex Legends』10時間耐久リレー ～ちゃんぽん15杯リベンジも～【TEAM COOL 2枠目】,58561,2021-01-16T15:32:44Z,PT3H16M4S
【APEX LEGENDS】まりあんぬカスタム1日目【杏戸ゆげ / ブイアパ】,28845,2021-01-15T15:57:50Z,PT3H25M3S
【APEX LEGENDS】あおあおあか！！！リンちゃんとういはちゃんと！！【杏戸ゆげ / ブイアパ】,20417,2021-01-15T11:17:32Z,PT2H58M35S
【APEX LEGENDS】渋ハルカスタム　3分遅延有【杏戸ゆげ / ブイアパ】,27789,2021-01-14T14:27:53Z,PT2H9M30S
【雑談】はなしたいことは無限にあるはず【杏戸ゆげ / ブイアパ】,12015,2021-01-13T14:19:42Z,PT2H1M23S
【APEX LEGENDS】よふかしわるいこ【杏戸ゆげ / ブイアパ】,23725,2021-01-12T20:55:30Z,PT3H54M34S
【APEX LEGENDS】まりあんぬちーむれんしゅう【杏戸ゆげ / ブイアパ】,19612,2021-01-11T15:25:46Z,PT2H51M16S
【APEX LEGENDS】へんなじかんにおきちゃったそろらんく【杏戸ゆげ / ブイアパ】,35304,2021-01-09T21:40:48Z,PT5H6M57S
【APEX LEGENDS】つよいひとたちとかじゅある【杏戸ゆげ / ブイアパ】,33263,2021-01-08T18:58:35Z,PT4H56M23S
【雑談】大至急甘やかした方がいい【杏戸ゆげ / ブイアパ】,23341,2021-01-08T12:32:05Z,PT2H24M54S
【APEX LEGENDS】UWsらんくまちいきますよ【杏戸ゆげ / ブイアパ】,26914,2021-01-07T13:18:59Z,PT2H47M26S
【APEX LEGENDS】イベントやってみる、あきたらランクする【杏戸ゆげ / ブイアパ】,33643,2021-01-06T21:03:40Z,PT7H25M10S
【雑談】いろいろおはなしとか、やりたいことある【杏戸ゆげ / ブイアパ】,15399,2021-01-05T11:01:44Z,PT1H44M3S
【APEX LEGENDS】まりあんぬちーむれんしゅう【杏戸ゆげ / ブイアパ】,18426,2021-01-03T14:20:51Z,PT2H1M30S
【APEX LEGENDS】深夜のランクマッチ【杏戸ゆげ / ブイアパ】,32720,2021-01-02T22:14:21Z,PT3H51M5S
【お正月】改めまして、あけましておめでとうございます。【杏戸ゆげ / ブイアパ】,16060,2021-01-02T15:19:19Z,PT2H4M32S
【ゆゲリラ】パリピお正月SPソロゲリラ【杏戸ゆげ / ブイアパ】,23221,2021-01-01T19:16:21Z,PT2H14M43S
【APEX LEGENDS】納めましょう。お世話になったAPEXを。【杏戸ゆげ / ブイアパ】,33224,2020-12-31T11:10:23Z,PT2H40M54S
【忘年会】みんなとうたってのんでさわぐ【杏戸ゆげ / ブイアパ】,40417,2020-12-30T19:23:54Z,PT3H43M14S
【APEX LEGENDS】チーム名きめないと～！！ボラちゃんとまりんちゃんとチーム練習【杏戸ゆげ / ブイアパ】,35980,2020-12-30T13:49:29Z,PT3H19M25S
【APEX LEGENDS】CRCUPおつかれさまでした【杏戸ゆげ / ブイアパ】,43129,2020-12-27T19:59:17Z,PT4H41M42S
【APEX LEGENDS】CRCUP本番！！#SMGWIN　5分遅延有【杏戸ゆげ / ブイアパ】,32296,2020-12-27T12:28:27Z,PT3H7M55S
【APEX LEGENDS】CRCUPカスタム練習に参加するよ6日目【杏戸ゆげ / ブイアパ】,75068,2020-12-26T22:40:25Z,PT9H51M49S
【APEX LEGENDS】あんこはんとランクマッチいくだよ【杏戸ゆげ / ブイアパ】,15984,2020-12-26T09:50:17Z,PT3H25M18S
【APEX LEGENDS】CRCUPカスタム練習に参加するよ5日目【杏戸ゆげ / ブイアパ】,54737,2020-12-25T20:34:03Z,PT7H48M26S
【うたってみた】クリスマスソング／backnumber【杏戸ゆげ/季咲あんこ/不磨わっと/小森めと/ブイアパ】,21983,2020-12-25T10:00:12Z,PT5M39S
【#ブイアパクリスマス2020】ゆげのおへやに大集合！！ビンゴ大会も？！クリスマス楽しもう～～！！【杏戸ゆげ / ブイアパ】,27320,2020-12-25T09:44:49Z,PT1H37M3S
【APEX LEGENDS】CRCUPカスタム練習に参加するよ4日目【杏戸ゆげ / ブイアパ】,8175,2020-12-24T14:17:23Z,PT2M21S
【APEX LEGENDS】CRCUPカスタム練習に参加するよ3日目【杏戸ゆげ / ブイアパ】,31315,2020-12-22T16:22:14Z,PT3H56M19S
